crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
20857,NUTR,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20860,NUTR,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27320,PBIO,"On the Origin and Life of Animals",230,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Monday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1000 - 1120', '1330 - 1720'",""
27201,PHAR,"Foundations for Practice: Pharmacy Mathematics and Calculations",111,1,W01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1320'",""
27200,PHAR,"Pharmacy Law",112,1,01," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1320'",""
27196,PHAR,"Foundational Sciences 3: Foundational Pathophysiology and Pharmacology",123,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0920'",""
27197,PHAR,"Foundational Sciences 4: Introduction to Pharmaceutics",124,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0930 - 1020'",""
27198,PHAR,"Pharmacotherapeutics 1",152,6,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1220'",""
27199,PHAR,"Self-Care 2: Non-prescription Pharmaceuticals and Supplies",154,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
32311,PHAR,"Pharmacy Skills Development 1",177,3,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'07-Apr-2026'","'1330 - 1620'",""
32312,PHAR,"Pharmacy Skills Development 1",177,3,L02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'07-Apr-2026'","'1330 - 1620'",""
32313,PHAR,"Pharmacy Skills Development 1",177,3,L03," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'07-Apr-2026'","'1330 - 1620'",""
32314,PHAR,"Pharmacy Skills Development 1",177,3,L04," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'07-Apr-2026'","'1330 - 1620'",""
27805,PHAR,"Experiential Learning 1",188,1,W01,"Off-campus Site","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1400 - 1650'",""
27939,PHAR,"Experiential Learning 1",188,1,W02,"Off-campus Site","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1400 - 1650'",""
27940,PHAR,"Experiential Learning 1",188,1,W03,"Off-campus Site","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1400 - 1650'",""
27941,PHAR,"Experiential Learning 1",188,1,W04,"Off-campus Site","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1400 - 1650'",""
27806,PHAR,"Service Learning",189,1,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27206,PHAR,"IPE Activities",192,1,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
30881,PHAR,"Capstone Year 1",193,0.01,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
28863,PHAR,"Personalized Medicine",211,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1720'",""
29668,PHAR,"Pharmacy Ethics",212,1,W01,"Off-campus Site","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
27818,PHAR,"Management 1",213,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'",""
31321,PHAR,"Radiopharmacy",221,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1720'",""
27816,PHAR,"Science of Pharmacotherapy 2: Clinical Applications",225,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
30676,PHAR,"New and Emerging Therapeutics",227,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1600 - 1720'",""
25681,PHAR,"Pharmacology for Nursing",250,3,W02,"Off-campus Site","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
32199,PHAR,"Pharmacology for Nursing",250,3,W22,"Weyburn","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
31769,PHAR,"Pharmacology for Nursing",250,3,W32,"North West Coll N. Battleford","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
25724,PHAR,"Pharmacology for Nursing",250,3,W42," USask - Prince Albert Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
30464,PHAR,"Pharmacology for Nursing",250,3,W52,"Lakeland College","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
25725,PHAR,"Pharmacology for Nursing",250,3,W62," USask - Prince Albert Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
25730,PHAR,"Pharmacology for Nursing",250,3,W72,"Yorkton","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
32198,PHAR,"Pharmacology for Nursing",250,3,W82,"Great Plains Col Swift Current","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
32039,PHAR,"Pharmacology for Nursing",250,3,W92,"St. Peter&#39;s College","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1550'",""
27817,PHAR,"Pharmacotherapeutics 3",255,6,01," USask - Main Saskatoon Campus","'Monday,Friday', 'Wednesday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'0830 - 1020', '0900 - 1050'",""
27819,PHAR,"Pharmacy Practice 3",263,1,01," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1200 - 1250'",""
32315,PHAR,"Pharmacy Skills Development 2",277,3,L01," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1250'",""
32316,PHAR,"Pharmacy Skills Development 2",277,3,L02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1200 - 1420'",""
32317,PHAR,"Pharmacy Skills Development 2",277,3,L03," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1250'",""
27807,PHAR,"Experiential Learning 2",288,1,W01,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27820,PHAR,"IPE Activities",292,1,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
31112,PHAR,"Capstone Year 2",293,0.01,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
32245,PHAR,"Leadership",314,3,01," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1620'",""
28465,PHAR,"Issues in Health Care and Pharmacy Practice",315,3,01," USask - Main Saskatoon Campus","'Monday', 'Thursday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1030 - 1150', '1300 - 1420'",""
30983,PHAR,"Directed Research",332,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
32239,PHAR,"Exploring Substance Use Disorders Understanding Treating and Healing Through InterD Approach",351,3,01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1800 - 2050'",""
32237,PHAR,"Applied Geriatric Pharmacotherapy",353,3,01," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1620'",""
32238,PHAR,"Natural Health Products",355,3,01," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1620'",""
28466,PHAR,"Pharmacotherapeutics 5",359,6,01," USask - Main Saskatoon Campus","'Monday', 'Tuesday,Friday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'0830 - 1020', '1300 - 1450'",""
28467,PHAR,"Pharmacy Practice 6",368,1,01," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1200 - 1250'",""
32319,PHAR,"Pharmacy Skills Development 3",377,3,L01," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1120'",""
32320,PHAR,"Pharmacy Skills Development 3",377,3,L02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1120'",""
32321,PHAR,"Pharmacy Skills Development 3",377,3,L03," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1120'",""
31437,PHAR,"Experiential Learning 3",388,1,02," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1150'",""
31439,PHAR,"Experiential Learning 3",388,1,04," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1150'",""
28469,PHAR,"IPE Activities",392,1,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
31950,PHAR,"Capstone Year 3",393,0.01,01," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'",""
28470,PHAR,"Disease State Management Review and Update",395,3,01," USask - Main Saskatoon Campus","'Thursday', 'Tuesday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1430 - 1550', '1500 - 1620'",""
32244,PHAR,"Advanced Minor Ailment Management",398,3,01," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1150'",""
30773,PHAR,"Research Drug Metabolism Pharm",398,3,07," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1150'",""
28755,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 1 Hospital",481,8,01,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'05-Jan-2026'","'27-Feb-2026'","'0830 - 1620'",""
28759,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 1 Hospital",481,8,02,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'02-Mar-2026'","'24-Apr-2026'","'0830 - 1620'",""
28756,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 2 Community",482,8,01,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'05-Jan-2026'","'27-Feb-2026'","'0830 - 1620'",""
28760,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 2 Community",482,8,02,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'02-Mar-2026'","'24-Apr-2026'","'0830 - 1620'",""
28757,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 3 Other Direct Patient Care",483,8,01,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'05-Jan-2026'","'27-Feb-2026'","'0830 - 1620'",""
28761,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 3 Other Direct Patient Care",483,8,02,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'02-Mar-2026'","'24-Apr-2026'","'0830 - 1620'",""
28758,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 4 Elective Practice",484,8,01,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'05-Jan-2026'","'27-Feb-2026'","'0830 - 1620'",""
28762,PHAR,"Experiential Learning Advanced Pharmacy Practice Experience 4 Elective Practice",484,8,02,"Off-campus Site","'Monday,Tuesday,Wednesday,Thursday,Friday'","'02-Mar-2026'","'07-Apr-2026'","'0830 - 1620'",""
32173,PHAR,"Introduction to Year 4",490,0.01,01," USask - Main Saskatoon Campus","'Monday,Tuesday,Wednesday'","'27-Apr-2026'","'29-Apr-2026'","'0830 - 1620'",""
31659,PHAR,"Capstone Year 4",493,0.01,W01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
32333,PHAR,"Radiopharmacy",810,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0900 - 1020'",""
32328,PHAR,"Drug Discovery and Development",832,3,03," USask - Main Saskatoon Campus","'Monday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1450'",""
32329,PHAR,"Synchrotron Techniques in Nanomedicine",833,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1150'",""
32330,PHAR,"Advanced Pharmacokinetics and Pharmacodynamics",848,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1350'",""
32332,PHAR,"Metabolic Transformations of Xenobiotics",854,3,03," USask - Main Saskatoon Campus","","","","",""
32331,PHAR,"Bioanalytical Mass Spectrometry",865,3,02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'0930 - 1220'",""
20852,PHAR,"Seminar",990,0.01,02," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'",""
20853,PHAR,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20856,PHAR,"Research &ndash; Dissertation",996,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
20524,PHIL,"Introduction to Philosophy",110,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'",""
20274,PHIL,"Knowledge Mind and Existence",120,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0950'",""
22474,PHIL,"Knowledge Mind and Existence",120,3,04," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1530 - 1620'",""
24896,PHIL,"Knowledge Mind and Existence",120,3,06," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
32255,PHIL,"Knowledge Mind and Existence",120,3,08," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'",""
22501,PHIL,"Knowledge Mind and Existence",120,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
28630,PHIL,"Knowledge Mind and Existence",120,3,C40,"Northlands College","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
30944,PHIL,"Knowledge Mind and Existence",120,3,C42,"Northlands College","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
30945,PHIL,"Knowledge Mind and Existence",120,3,C44,"Northlands College","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
30946,PHIL,"Knowledge Mind and Existence",120,3,C46,"Northlands College","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
30947,PHIL,"Knowledge Mind and Existence",120,3,C48,"Northlands College","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
26665,PHIL,"Introduction to World Philosophies",121,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
20275,PHIL,"Introduction to Ethics and Values",133,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1520'",""
23318,PHIL,"Introduction to Ethics and Values",133,3,04," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
21734,PHIL,"Introduction to Ethics and Values",133,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
28825,PHIL,"Introduction to Ethics and Values",133,3,64," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
31785,PHIL,"Introduction to Ethics and Values",133,3,66," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1120'",""
27913,PHIL,"Critical Thinking",140,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1030 - 1120'",""
20277,PHIL,"Critical Thinking",140,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
27602,PHIL,"Critical Thinking",140,3,W02,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
24610,PHIL,"Critical Thinking",140,3,W04,"Off-campus Site","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27603,PHIL,"Critical Thinking",140,3,W10,"Suncrest College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27710,PHIL,"Critical Thinking",140,3,W16," USask - Prince Albert Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27604,PHIL,"Critical Thinking",140,3,W20,"Great Plains College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27605,PHIL,"Critical Thinking",140,3,W40,"Northlands College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27606,PHIL,"Critical Thinking",140,3,W50,"North West College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27607,PHIL,"Critical Thinking",140,3,W80,"Southeast College","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
22417,PHIL,"Early Modern Philosophy",206,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
22041,PHIL,"Ancient Philosophy Aristotle to Plotinus",209,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'",""
20280,PHIL,"Moral Problems",231,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'0930 - 1020'",""
29244,PHIL,"Ethics and Professional Responsibility in Computer Science",232,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
27152,PHIL,"Pacifism and the Possibility of Just Wars",239,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
24897,PHIL,"Social and Political Philosophy",262,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1300 - 1420'",""
21728,PHIL,"Metaphysics Reality Existence and Change",292,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
22853,PHIL,"Studies in Philosophy: Fiction",320,3,02," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1800 - 2030'",""
25794,PHIL,"Philosophy of Law",337,3,62," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
20288,PHIL,"Advanced Problems in Philosophy and Theology",404,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
21997,PHIL,"Metaphysics of Truthmaking",492,3,02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1530 - 1750'",""
22130,PHIL,"Advanced Seminar in Metaphysics: Truthmaking",845,3,02," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1530 - 1750'",""
24687,PHIL,"Advanced Seminar in Metaphysics",845,3,62," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1550'",""
32057,PHIL,"Seminar in Aesthetics: Fiction",871,3,02," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1800 - 2030'",""
20789,PHIL,"Seminar",990,0.01,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
21443,PHIL,"Research &ndash; Thesis",994,15,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
32644,PTH,"Physical Therapy Professional Development",990,15,W00," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
30889,PTH,"Physical Therapy Professional Development",990,15,W01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
22546,PHYS,"Physics for the Life Sciences",117,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1230 - 1320'","22564,22566,22569,23295,30073,24276"
22547,PHYS,"Physics for the Life Sciences",117,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'","23296,22563,22565,23294,22567,23291,30074,24277"
22563,PHYS,"Physics for the Life Sciences",117,0,LA2," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22547"
22564,PHYS,"Physics for the Life Sciences",117,0,LB1," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22546"
22565,PHYS,"Physics for the Life Sciences",117,0,LB2," USask - Main Saskatoon Campus","'Monday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22547"
22566,PHYS,"Physics for the Life Sciences",117,0,LC1," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22546"
22567,PHYS,"Physics for the Life Sciences",117,0,LC2," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22547"
22569,PHYS,"Physics for the Life Sciences",117,0,LE1," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22546"
23291,PHYS,"Physics for the Life Sciences",117,0,LE2," USask - Main Saskatoon Campus","'Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22547"
23294,PHYS,"Physics for the Life Sciences",117,0,LF2," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22547"
23295,PHYS,"Physics for the Life Sciences",117,0,LG1," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22546"
23296,PHYS,"Physics for the Life Sciences",117,0,LG2," USask - Main Saskatoon Campus","'Friday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22547"
24276,PHYS,"Physics for the Life Sciences",117,0,LH1," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22546"
24277,PHYS,"Physics for the Life Sciences",117,0,LH2," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22547"
30073,PHYS,"Physics for the Life Sciences",117,0,LI1," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22546"
30074,PHYS,"Physics for the Life Sciences",117,0,LI2," USask - Main Saskatoon Campus","'Tuesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22547"
22548,PHYS,"Physics and Technology",125,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0950'","24567,22570"
24567,PHYS,"Physics and Technology",125,0,L04," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1420'","22548"
22570,PHYS,"Physics and Technology",125,0,L08," USask - Main Saskatoon Campus","'Wednesday'","'06-Jan-2026'","'07-Apr-2026'","'1430 - 1720'","22548"
20307,PHYS,"Mechanics I",223,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1330 - 1420'",""
24560,PHYS,"Mechanics II",323,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1220'",""
23398,PHYS,"Statistical and Thermal Physics",371,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Thursday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1000 - 1120', '1430 - 1520'",""
20316,PHYS,"Introduction to Nuclear and Particle Physics",452,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'0830 - 0950'",""
24793,PHYS,"Synchrotron Physics",471,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1000 - 1120'",""
30687,PHYS,"Quantum Mechanics II",481,3,02," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'06-Jan-2026'","'07-Apr-2026'","'1130 - 1250'",""
20318,PHYS,"Quantum Mechanics III",482,3,02," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'06-Jan-2026'","'07-Apr-2026'","'1530 - 1620'",""
21378,PHYS,"Physics Seminars",490,0.01,01," USask - Main Saskatoon Campus","'Tuesday', 'Tuesday'","'06-Jan-2026', '06-Jan-2026'","'07-Apr-2026', '07-Apr-2026'","'1430 - 1520', '1530 - 1620'",""
20320,PHYS,"Physics Research Project",491,3,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
22286,PHYS,"Extended Research Project in Physics",493,3,01," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27829,PHYS,"Extended Research Project in Physics",493,3,02," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27830,PHYS,"Extended Research Project in Physics",493,3,03," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27831,PHYS,"Extended Research Project in Physics",493,3,04," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27832,PHYS,"Extended Research Project in Physics",493,3,05," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
27975,PHYS,"Extended Research Project in Physics",493,3,06," USask - Main Saskatoon Campus","''","'06-Jan-2026'","'07-Apr-2026'","'None - None'",""
